PP,Blok,Condition,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange,,
PP12,2,I,20121009T165000000,29,14,0,0,1,7,19388.915144785200,7,0,7,0,3,3,1,5,0,,
PP12,2,I,20121009T165100000,4,2,0,0,0,1,34587.725658087900,73,49,24,0,1,2,14,0,0,,
PP12,2,I,20121009T165200000,25,12,0,1,0,6,16334.952389202300,14,6,8,0,1,2,3,0,0,,
PP12,2,I,20121009T165300000,26,14,2,1,2,3,1246.994780129940,51,30,21,0,9,4,6,9,4,,
PP12,2,I,20121009T165400000,25,8,0,1,6,5,14698.311409851900,44,33,11,0,3,2,5,1,3,,
PP12,2,I,20121009T165500000,34,13,1,0,10,5,25581.421174938400,3,0,3,0,2,0,1,9,3,,
PP12,2,I,20121009T165600000,48,24,1,2,5,8,24302.513309002500,10,0,10,0,0,6,0,5,2,,
PP12,2,I,20121009T165700000,34,15,0,0,9,5,20043.937169162700,41,32,9,0,2,2,2,4,3,,
PP12,2,I,20121009T165800000,25,16,0,0,3,3,131.446005874384,107,74,33,0,14,1,15,4,4,,
PP12,2,I,20121009T165900000,24,10,0,0,0,7,20569.868151623500,89,62,27,0,11,1,13,1,0,,
PP12,2,I,20121009T170000000,38,17,0,0,11,5,1803.174091212900,49,34,15,0,5,0,7,0,0,,
PP12,2,I,20121009T170100000,27,11,0,0,12,2,1557.762666304600,39,26,13,0,3,0,2,1,0,,
PP12,2,I,20121009T170200000,46,31,1,1,3,5,25320.650083879200,7,0,7,0,0,4,1,15,11,,
PP12,2,I,20121009T170300000,58,29,1,0,20,4,35155.077801062900,14,0,14,0,0,1,0,4,4,,
PP12,2,I,20121009T170400000,22,15,0,0,1,3,13308.290622646000,86,14,72,0,15,2,5,5,1,,
PP12,2,I,20121009T170500000,18,10,0,0,0,4,1365.597106637870,32,10,22,0,12,5,0,7,0,,
PP12,3,R,20121009T172100000,3,2,0,1,0,0,22998.347077622200,0,0,0,0,0,0,0,1,1,,
PP12,3,R,20121009T172200000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP12,3,R,20121009T172300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP12,3,R,20121009T172400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP12,3,R,20121009T172500000,1,0,0,0,0,0,6293.250352560270,0,0,0,0,0,0,0,0,0,,
PP12,3,R,20121009T172600000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP12,3,T,20121009T173000000,12,5,0,0,1,3,5880.440724548560,126,73,53,0,8,0,18,2,3,,
PP12,3,T,20121009T173100000,8,4,0,0,0,2,4857.747873450540,116,80,36,0,11,0,23,2,0,,
PP12,3,T,20121009T173200000,2,2,0,0,0,0,1616.728717755750,190,115,75,0,43,0,28,2,0,,
PP12,3,T,20121009T173300000,10,6,0,0,0,2,5392.718087861040,148,85,63,0,35,0,23,2,0,,
PP12,3,T,20121009T173400000,10,6,0,0,0,2,700.831920254381,164,124,40,0,9,0,25,2,0,,
PP12,3,T,20121009T173500000,2,2,0,0,0,0,15938.533660626400,137,98,39,0,18,0,18,2,0,,
PP12,3,T,20121009T173600000,9,3,0,0,0,3,5682.879633016630,157,119,38,0,12,0,25,0,0,,
PP12,3,T,20121009T173700000,2,2,0,0,0,0,1549.885763821790,160,120,40,0,6,0,31,0,0,,
PP12,3,T,20121009T173800000,13,9,0,0,0,2,5609.433769730560,108,87,21,0,5,0,11,1,8,,
PP12,3,T,20121009T173900000,14,9,0,0,1,2,9194.650210626340,80,39,41,1,32,0,6,4,2,,
PP12,3,T,20121009T174000000,6,5,0,0,1,0,43283.148970559800,189,140,49,2,12,0,32,2,0,,
PP12,3,T,20121009T174100000,10,5,0,0,0,2,7385.551926485000,119,79,40,0,15,2,15,1,0,,
PP12,3,T,20121009T174200000,4,2,0,0,0,1,2646.201542010340,216,166,50,0,12,0,36,0,0,,
PP12,3,T,20121009T174300000,9,5,0,0,0,2,5586.398172127450,173,121,52,2,13,0,33,0,0,,
PP12,3,T,20121009T174400000,23,10,2,0,3,4,20702.494560344300,89,43,46,0,30,0,11,4,2,,
PP12,3,T,20121009T174500000,0,0,0,0,0,0,0.000000000000,236,173,63,0,21,0,39,0,0,,
PP12,3,T,20121009T174600000,23,8,3,0,6,3,18087.839212173600,138,105,33,0,5,0,22,10,8,,
PP12,3,T,20121009T174700000,39,10,0,0,21,4,1816.750980722180,0,0,0,0,0,0,0,0,8,,
PP12,3,T,20121009T174800000,16,5,0,0,3,4,9426.659986117790,231,176,55,0,12,0,37,4,1,,
PP12,3,T,20121009T174900000,10,7,0,0,1,1,6593.980217850590,136,105,31,0,3,0,25,4,0,,
PP12,3,T,20121009T175000000,6,4,0,0,2,0,4228.973507702580,181,130,51,0,22,0,25,3,0,,
PP12,3,T,20121009T175100000,13,6,0,0,1,3,7645.806572406270,184,118,66,0,38,0,27,3,0,,
PP12,3,T,20121009T175200000,6,3,3,0,0,0,335.263220621383,187,142,45,0,12,0,32,6,3,,
PP12,3,T,20121009T175300000,35,18,1,1,7,4,1890.841045194210,79,59,20,0,3,1,12,2,1,,
PP12,3,T,20121009T175400000,17,12,0,1,2,1,6477.180637931180,64,50,14,0,2,0,6,4,2,,
PP12,3,T,20121009T175500000,40,12,1,1,14,6,23746.105783871600,15,12,3,0,0,0,1,0,6,,
PP12,3,T,20121009T175600000,23,12,0,0,3,4,14352.147559889700,44,10,34,0,2,2,3,4,6,,
PP13,1,R,20121010T092800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,1,R,20121010T092900000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,1,R,20121010T093000000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,1,R,20121010T093100000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,1,R,20121010T093200000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,1,R,20121010T093300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,1,N,20121010T093800000,15,10,0,0,3,1,9991.807039978580,68,37,31,0,18,0,8,1,0,,
PP13,1,N,20121010T093900000,22,11,0,0,0,5,2714.119345363500,170,115,55,0,33,0,19,2,2,,
PP13,1,N,20121010T094000000,6,4,0,0,0,1,5346.659724108130,160,121,39,0,12,0,24,0,0,,
PP13,1,N,20121010T094100000,5,3,0,0,0,1,4187.333148929410,222,171,51,0,13,0,35,3,3,,
PP13,1,N,20121010T094200000,21,2,0,0,17,1,29836.421207864000,0,0,0,0,0,0,0,1,0,,
PP13,1,N,20121010T094300000,14,7,0,1,0,3,16669.317454748700,126,92,34,0,10,0,18,6,0,,
PP13,1,N,20121010T094400000,5,3,0,0,0,1,4703.612158242330,92,55,37,0,30,0,7,2,0,,
PP13,1,N,20121010T094500000,35,21,6,0,0,4,25303.729465858900,46,33,13,0,3,1,7,17,8,,
PP13,1,N,20121010T094600000,8,5,0,0,1,1,7867.913256739240,155,107,48,0,19,0,25,2,0,,
PP13,1,N,20121010T094700000,1,0,0,0,1,0,83.768311430994,117,84,33,0,15,0,15,0,0,,
PP13,1,N,20121010T094800000,7,2,0,1,0,2,6564.880079410820,205,132,73,0,49,0,22,0,0,,
PP13,1,N,20121010T094900000,0,0,0,0,0,0,0.000000000000,184,131,53,0,15,0,34,0,0,,
PP13,1,N,20121010T095000000,17,6,0,0,3,4,11458.766364861300,131,97,34,0,9,0,21,0,0,,
PP13,1,N,20121010T095100000,13,3,0,0,8,1,10506.171838081200,207,121,86,29,31,0,23,0,0,,
PP13,1,N,20121010T095200000,0,0,0,0,0,0,0.000000000000,247,185,62,0,20,0,39,0,0,,
PP13,1,N,20121010T095300000,35,23,0,0,0,6,27061.006693225800,83,69,14,0,0,0,14,2,1,,
PP13,1,N,20121010T095400000,9,5,0,1,1,1,81098.584858689200,186,149,37,0,1,0,32,0,0,,
PP13,1,N,20121010T095500000,2,1,0,1,0,0,18815.612908018800,92,77,15,0,0,0,14,0,0,,
PP13,1,N,20121010T095600000,20,5,2,0,7,3,17715.550316310600,182,149,33,0,0,0,27,4,2,,
PP13,1,N,20121010T095700000,0,0,0,0,0,0,0.000000000000,280,213,67,0,10,0,53,0,0,,
PP13,1,N,20121010T095800000,11,5,1,1,2,1,10381.396045345500,215,149,66,0,29,0,32,2,1,,
PP13,1,N,20121010T095900000,34,19,0,2,5,4,26229.740263520700,1,0,1,0,1,0,0,3,0,,
PP13,1,N,20121010T100000000,37,17,1,5,6,4,19178.337890104900,29,24,5,1,0,0,3,8,2,,
PP13,1,N,20121010T100100000,28,15,0,2,2,4,26679.655292440400,35,28,7,0,1,0,3,6,2,,
PP13,1,N,20121010T100200000,23,7,0,5,1,5,27905.273148423100,0,0,0,0,0,0,0,0,0,,
PP13,1,N,20121010T100300000,22,0,0,0,22,0,2801.372626707060,0,0,0,0,0,0,0,0,0,,
PP13,1,N,20121010T100400000,26,3,1,0,22,0,3175.229107152830,0,0,0,0,0,0,0,0,1,,
PP13,1,N,20121010T100500000,11,6,0,1,0,2,12453.085397831500,127,95,32,2,13,0,15,2,0,,
PP13,1,N,20121010T100600000,15,2,0,0,11,1,20602.493436340500,0,0,0,0,0,0,0,0,0,,
PP13,1,N,20121010T100700000,25,12,2,1,4,3,30881.624942623100,16,12,4,0,0,0,0,0,9,,
PP13,1,N,20121010T100800000,10,2,0,0,6,1,1445.538623262910,0,0,0,0,0,0,0,0,1,,
PP13,1,N,20121010T100900000,34,9,1,1,13,5,4216.782334203000,3,0,3,0,1,0,0,1,0,,
PP13,1,N,20121010T101000000,14,9,0,0,1,2,1884.732635945910,76,55,21,2,1,0,11,1,5,,
PP13,1,N,20121010T101100000,30,12,0,0,6,6,367.151818938639,76,27,49,0,36,0,7,3,0,,
PP13,1,N,20121010T101200000,27,14,0,1,0,6,349.433112761997,132,85,47,0,11,0,17,11,0,,
PP13,1,N,20121010T101300000,20,6,0,0,10,2,26739.572214655400,0,0,0,0,0,0,0,0,3,,
PP13,1,N,20121010T101400000,36,15,0,1,4,8,39143.811746079800,29,15,14,0,2,0,4,5,2,,
PP13,1,N,20121010T101500000,15,5,1,2,1,3,17196.381456049400,134,93,41,0,6,1,23,2,2,,
PP13,1,N,20121010T101600000,3,1,0,0,0,1,2639.065167820450,208,136,72,13,27,0,29,0,0,,
PP13,1,N,20121010T101700000,41,12,2,1,16,5,5045.993691987480,2,0,2,0,2,0,0,4,4,,
PP13,1,N,20121010T101800000,15,9,0,0,3,1,1615.446870204780,75,57,18,0,3,0,13,4,1,,
PP13,1,N,20121010T101900000,26,12,1,1,0,6,3520.387808657970,91,66,25,0,0,0,18,8,2,,
PP13,2,R,20121010T104200000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,2,R,20121010T104300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,2,R,20121010T104400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,2,R,20121010T104500000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,2,R,20121010T104600000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,2,R,20121010T104700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,2,T,20121010T105100000,11,7,0,1,3,0,11085.953920519600,57,42,15,1,3,0,5,2,3,,
PP13,2,T,20121010T105200000,32,13,3,1,7,4,32255.519167148600,12,7,5,1,3,0,0,9,9,,
PP13,2,T,20121010T105300000,39,16,2,0,13,4,4461.851765019350,4,0,4,0,2,0,0,8,5,,
PP13,2,T,20121010T105400000,23,6,1,1,13,1,2825.604259508920,29,18,11,0,1,0,2,3,2,,
PP13,2,T,20121010T105500000,43,20,3,1,1,9,41450.621458851100,40,7,33,10,16,0,2,6,2,,
PP13,2,T,20121010T105600000,56,24,1,1,16,7,6409.813249460950,59,40,19,2,1,3,6,5,3,,
PP13,2,T,20121010T105700000,15,6,0,1,0,4,1301.260490252260,177,115,62,21,6,0,18,3,0,,
PP13,2,T,20121010T105800000,15,7,0,0,8,0,17654.314067799400,124,101,23,0,0,0,14,4,0,,
PP13,2,T,20121010T105900000,4,1,0,0,1,1,33715.774069984000,163,129,34,0,6,0,16,0,0,,
PP13,2,T,20121010T110000000,37,15,1,2,11,4,3923.687052745420,67,52,15,0,3,0,5,5,4,,
PP13,2,T,20121010T110100000,22,7,0,0,7,4,24021.198632010000,3,2,1,0,1,0,0,3,3,,
PP13,2,T,20121010T110200000,22,5,0,1,16,0,26835.064151242700,110,88,22,0,1,0,17,2,1,,
PP13,2,T,20121010T110300000,28,12,2,2,0,6,2645.777352856110,21,14,7,0,0,0,4,3,1,,
PP13,2,T,20121010T110400000,11,5,0,0,0,3,11215.459308441000,212,163,49,0,14,0,29,4,0,,
PP13,2,T,20121010T110500000,3,3,0,0,0,0,33510.912472732200,198,145,53,0,19,0,30,3,0,,
PP13,2,T,20121010T110600000,17,5,0,0,2,5,14836.246563917300,93,66,27,0,2,0,18,6,0,,
PP13,2,T,20121010T110700000,38,11,4,3,4,8,4317.214652790010,32,20,12,0,1,0,6,7,2,,
PP13,2,T,20121010T110800000,34,18,0,3,1,6,39351.812576287100,145,109,36,0,11,0,22,7,0,,
PP13,2,T,20121010T110900000,21,7,4,2,0,4,20395.139317291700,1,0,1,0,0,0,0,3,1,,
PP13,2,T,20121010T111000000,5,3,0,0,0,1,66954.848696551400,245,185,60,0,10,0,44,1,0,,
PP13,2,T,20121010T111100000,14,8,0,0,0,3,14171.637415022400,109,82,27,0,3,0,15,4,0,,
PP13,2,T,20121010T111200000,12,4,0,1,3,2,14071.946375374500,0,0,0,0,0,0,0,0,0,,
PP13,2,T,20121010T111300000,10,4,0,0,0,3,8427.472415160930,232,175,57,0,12,0,37,1,0,,
PP13,2,T,20121010T111400000,36,8,0,1,19,4,4160.873384936440,41,25,16,0,3,0,5,4,0,,
PP13,2,T,20121010T111500000,6,2,0,0,2,1,7872.939611837660,206,135,71,7,23,0,34,2,0,,
PP13,2,T,20121010T111600000,84,36,0,7,9,16,6227.993499884380,22,16,6,0,0,0,2,1,0,,
PP13,2,T,20121010T111700000,51,24,1,3,1,11,4826.652061067820,56,43,13,0,1,0,5,12,2,,
PP13,3,R,20121010T112900000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,3,R,20121010T113000000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,3,R,20121010T113100000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,3,R,20121010T113200000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,3,R,20121010T113300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,3,R,20121010T113400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP13,3,I,20121010T113800000,1,1,0,0,0,0,9916.329966272800,223,171,52,0,5,0,40,0,0,,
PP13,3,I,20121010T113900000,0,0,0,0,0,0,0.000000000000,227,170,57,0,18,0,36,0,0,,
PP13,3,I,20121010T114000000,12,4,0,0,4,2,1248.306983433800,55,42,13,2,1,0,4,1,5,,
PP13,3,I,20121010T114100000,51,23,6,3,3,8,5715.324647904680,5,0,5,0,3,0,0,15,3,,
PP13,3,I,20121010T114200000,28,11,0,0,11,3,28496.866011298700,67,41,26,0,16,0,7,1,3,,
PP13,3,I,20121010T114300000,2,1,0,0,0,0,1899.295885290680,234,172,62,0,13,0,39,0,0,,
PP13,3,I,20121010T114400000,0,0,0,0,0,0,0.000000000000,259,180,79,0,19,0,44,0,0,,
PP13,3,I,20121010T114500000,0,0,0,0,0,0,0.000000000000,265,188,77,2,21,0,43,0,0,,
PP13,3,I,20121010T114600000,2,2,0,0,0,0,7235.275324739800,157,111,46,0,17,0,21,0,0,,
PP13,3,I,20121010T114700000,33,14,0,1,2,8,41046.925914984100,51,33,18,0,1,0,0,2,6,,
PP13,3,I,20121010T114800000,61,23,0,0,2,18,7944.681444312550,25,22,3,0,0,0,1,0,1,,
PP13,3,I,20121010T114900000,48,23,0,0,1,12,5799.484440153780,67,35,32,1,26,0,0,0,0,,
PP13,3,I,20121010T115000000,79,28,0,0,0,25,11705.484803427800,7,6,1,0,0,0,0,0,0,,
PP13,3,I,20121010T115100000,58,24,0,0,2,16,6723.895783711130,29,21,8,0,3,0,1,2,0,,
PP13,3,I,20121010T115200000,44,20,0,0,1,11,58827.281303508000,33,26,7,0,0,0,2,0,0,,
PP13,3,I,20121010T115300000,31,17,0,0,2,6,3786.496019144800,28,20,8,2,0,0,2,0,0,,
PP13,3,I,20121010T115400000,29,12,0,1,2,7,2869.742017368960,12,0,12,0,7,1,1,6,1,,
PP13,3,I,20121010T115500000,38,16,0,1,9,6,3631.760454948500,35,17,18,0,6,1,4,10,1,,
PP13,3,I,20121010T115600000,58,27,0,1,10,10,751.140851999085,30,14,16,0,1,6,1,19,5,,
PP13,3,I,20121010T115700000,46,15,0,2,15,7,6755.070007077000,89,30,59,2,5,0,11,14,0,,
PP13,3,I,20121010T115800000,22,9,0,0,9,2,33208.407778524800,115,55,60,0,7,0,15,9,0,,
PP13,3,I,20121010T115900000,34,15,0,0,9,5,4947.127355876920,99,32,67,10,1,0,10,12,0,,
PP13,3,I,20121010T120000000,18,11,0,0,1,3,17374.721612737400,85,39,46,13,6,0,10,2,0,,
PP13,3,I,20121010T120100000,20,10,0,2,0,4,1992.144274379700,101,32,69,0,1,0,21,0,0,,
PP13,3,I,20121010T120200000,14,10,0,0,0,2,15489.696794528800,120,38,82,9,15,6,19,0,0,,
PP13,3,I,20121010T120300000,10,7,0,0,1,1,11479.434901212300,105,26,79,9,15,0,18,0,0,,
PP13,3,I,20121010T120400000,32,10,0,0,12,5,30579.189594604600,22,17,5,2,0,0,0,3,4,,
PP13,3,I,20121010T120500000,51,21,5,1,2,11,45255.731892897400,52,37,15,0,1,0,4,13,4,,
PP13,3,I,20121010T120600000,53,29,4,2,0,9,51333.686663073700,32,25,7,0,2,0,2,12,5,,
PP13,3,I,20121010T120700000,43,22,2,0,1,9,4170.065161991860,15,11,4,1,1,0,0,5,3,,
PP13,3,I,20121010T120800000,40,20,2,0,0,9,35374.373839913000,28,17,11,1,0,0,5,11,3,,
PP13,3,I,20121010T120900000,50,19,1,1,17,6,505.937507298652,36,31,5,0,0,0,1,9,6,,
PP13,3,I,20121010T121000000,75,26,4,2,15,14,7503.030279828800,16,9,7,0,2,0,1,10,4,,
PP13,3,I,20121010T121100000,55,17,3,0,27,4,6644.594829837260,33,24,9,0,1,0,1,11,3,,
PP13,3,I,20121010T121200000,36,15,3,0,16,1,5022.999541248080,32,25,7,0,0,0,2,9,4,,
PP13,3,I,20121010T121300000,75,21,1,5,22,13,8082.767465197490,25,18,7,0,1,0,0,10,3,,
PP13,3,I,20121010T121400000,47,26,4,0,1,8,4254.329483033030,54,40,14,0,2,0,4,15,3,,
PP13,3,I,20121010T121500000,27,9,0,1,15,1,3724.992416917280,53,35,18,2,5,0,2,4,1,,
PP13,3,I,20121010T121600000,65,25,2,1,13,12,7020.997916974910,30,17,13,0,3,0,2,11,1,,
PP14,1,R,20121010T131700000,2,1,0,1,0,0,16230.539116123000,0,0,0,0,0,0,0,1,0,,
PP14,1,R,20121010T131800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,1,R,20121010T131900000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,1,R,20121010T132000000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,1,R,20121010T132100000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,1,R,20121010T132200000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,1,N,20121010T132700000,7,6,0,1,0,0,45637.195006475600,126,63,63,0,30,1,16,3,2,,
PP14,1,N,20121010T132800000,16,8,0,0,0,4,7222.919336645340,101,31,70,8,33,1,12,5,0,,
PP14,1,N,20121010T132900000,4,2,0,0,0,1,2454.790626618020,164,97,67,0,7,1,26,3,1,,
PP14,1,N,20121010T133000000,20,6,0,0,10,2,1174.056571755850,19,14,5,0,1,0,0,0,8,,
PP14,1,N,20121010T133100000,11,2,0,0,7,1,6336.829121307220,126,77,49,0,24,0,17,2,0,,
PP14,1,N,20121010T133200000,5,3,0,0,0,1,2971.132002370150,120,79,41,0,12,0,17,0,0,,
PP14,1,N,20121010T133300000,18,12,1,1,4,0,114.787041244311,66,44,22,2,7,0,8,1,7,,
PP14,1,N,20121010T133400000,74,22,0,0,6,23,5993.926889166790,7,5,2,1,0,0,0,0,0,,
PP14,1,N,20121010T133500000,74,22,0,1,7,22,6831.950228716250,0,0,0,0,0,0,0,0,0,,
PP14,1,N,20121010T133600000,32,10,0,0,7,7,248.898783228401,71,36,35,0,13,0,0,8,0,,
PP14,1,N,20121010T133700000,42,15,0,3,8,8,3361.916041671290,115,59,56,0,13,0,13,6,1,,
PP14,1,N,20121010T133800000,22,6,0,0,14,1,11977.290353956300,66,45,21,0,1,1,11,4,5,,
PP14,1,N,20121010T133900000,31,15,1,1,4,5,1815.111783712820,77,53,24,1,1,1,14,6,3,,
PP14,1,N,20121010T134000000,28,12,0,0,14,1,18014.919922389400,117,78,39,0,8,0,14,5,10,,
PP14,1,N,20121010T134100000,27,12,0,5,2,4,18017.481128281600,38,17,21,1,8,0,3,3,5,,
PP14,1,N,20121010T134200000,7,6,1,0,0,0,3463.695928627670,63,25,38,5,14,0,6,4,0,,
PP14,1,N,20121010T134300000,34,15,0,1,6,6,2112.808250567230,95,71,24,0,5,1,9,6,6,,
PP14,1,N,20121010T134400000,41,14,0,0,5,11,32042.400347420800,62,36,26,1,6,1,8,3,3,,
PP14,1,N,20121010T134500000,46,17,2,0,7,10,3350.549295621130,33,15,18,1,3,2,3,5,0,,
PP14,1,N,20121010T134600000,21,6,0,0,13,1,141.230826941374,118,73,45,0,15,0,15,9,9,,
PP14,1,N,20121010T134700000,14,6,1,0,5,1,7391.002111242020,155,105,50,4,12,2,19,9,6,,
PP14,1,N,20121010T134800000,30,15,0,1,4,5,16676.535564842600,65,25,40,3,10,4,2,5,2,,
PP14,1,N,20121010T134900000,2,2,0,0,0,0,14753.496268570500,204,130,74,0,20,0,29,6,1,,
PP14,1,N,20121010T135000000,24,12,0,0,2,5,15971.828968960600,165,114,51,3,14,0,24,8,9,,
PP14,1,N,20121010T135100000,17,6,0,0,7,2,7370.248225727220,60,44,16,0,3,1,3,3,7,,
PP14,1,N,20121010T135200000,13,5,0,0,6,1,1083.626743074900,192,144,48,0,13,0,25,4,6,,
PP14,1,N,20121010T135300000,25,17,0,2,4,1,1192.749180783210,92,39,53,3,3,9,13,10,1,,
PP14,1,N,20121010T135400000,16,8,0,3,1,2,8914.300643719600,81,35,46,10,7,1,11,10,6,,
PP14,1,N,20121010T135500000,26,12,1,0,7,3,20971.142875049000,41,25,16,1,3,0,4,1,6,,
PP14,1,N,20121010T135600000,13,5,0,0,2,3,9435.014117005790,237,145,92,0,42,1,35,6,1,,
PP14,1,N,20121010T135700000,31,15,1,0,1,7,20477.299442551400,99,51,48,3,6,4,12,17,3,,
PP14,1,N,20121010T135800000,12,4,0,0,4,2,9079.898693642680,172,102,70,0,8,0,25,10,4,,
PP14,1,N,20121010T135900000,9,5,0,1,1,1,6382.081521441970,241,159,82,0,30,0,32,9,5,,
PP14,1,N,20121010T140000000,39,14,0,0,5,10,21870.626669636800,142,86,56,1,16,3,16,5,3,,
PP14,1,N,20121010T140100000,20,7,0,0,8,2,12916.247715527200,146,73,73,10,19,0,21,6,1,,
PP14,1,N,20121010T140200000,5,2,0,1,0,1,4378.605414599820,200,108,92,8,44,0,27,0,0,,
PP14,1,N,20121010T140300000,9,8,0,1,0,0,5118.873232732300,164,87,77,1,14,4,25,11,0,,
PP14,1,N,20121010T140400000,26,7,0,0,17,1,14206.085820913200,93,66,27,1,5,0,14,2,4,,
PP14,1,N,20121010T140500000,19,8,0,0,9,1,14282.060288768800,218,131,87,27,16,0,27,2,3,,
PP14,1,N,20121010T140600000,20,9,0,0,9,1,8623.284045813630,119,55,64,0,11,4,13,12,14,,
PP14,1,N,20121010T140700000,12,2,0,0,10,0,7983.377244292510,137,104,33,0,6,0,20,2,0,,
PP14,1,N,20121010T140800000,26,2,0,11,13,0,13822.870428123600,51,31,20,0,11,1,6,2,1,,
PP14,2,R,20121010T142500000,10,2,0,2,0,3,1100.420954604490,0,0,0,0,0,0,0,4,1,,
PP14,2,R,20121010T142600000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,2,R,20121010T142700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,2,R,20121010T142800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,2,R,20121010T142900000,1,0,0,0,0,0,6420.529573173850,0,0,0,0,0,0,0,0,0,,
PP14,2,R,20121010T143000000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP14,2,I,20121010T143400000,46,27,0,6,1,6,2478.709480848790,42,31,11,0,4,0,2,21,2,,
PP14,2,I,20121010T143500000,21,13,0,0,4,2,13849.499900557500,51,36,15,3,2,0,5,11,3,,
PP14,2,I,20121010T143600000,23,13,0,1,1,4,13041.841799525400,50,20,30,14,10,1,0,9,1,,
PP14,2,I,20121010T143700000,10,6,0,0,2,1,5690.929989201500,1,0,1,0,0,0,0,4,1,,
PP14,2,I,20121010T143800000,6,1,0,0,5,0,2514.926671845770,161,36,125,73,20,1,9,5,0,,
PP14,2,I,20121010T143900000,12,8,0,0,4,0,40299.384868381700,66,47,19,0,4,0,3,3,10,,
PP14,2,I,20121010T144000000,7,4,0,0,1,1,4086.412228890200,184,91,93,37,16,0,20,17,5,,
PP14,2,I,20121010T144100000,7,3,0,0,2,1,4756.797854424450,69,45,24,0,0,0,11,10,6,,
PP14,2,I,20121010T144200000,17,9,0,0,2,3,13149.633256771600,38,26,12,0,1,0,1,10,6,,
PP14,2,I,20121010T144300000,21,12,0,0,5,2,11753.778226803500,138,66,72,9,22,2,15,7,3,,
PP14,2,I,20121010T144400000,33,17,0,1,11,2,25475.468901418300,45,31,14,0,5,3,3,9,6,,
PP14,2,I,20121010T144500000,12,4,0,1,5,1,9181.588947011620,64,44,20,0,1,0,9,8,3,,
PP14,2,I,20121010T144600000,0,0,0,0,0,0,0.000000000000,246,122,124,0,92,0,18,13,0,,
PP14,2,I,20121010T144700000,2,0,0,0,2,0,14303.929530027700,218,111,107,16,52,0,24,9,0,,
PP14,2,I,20121010T144800000,2,0,0,0,0,1,1694.227847722960,100,62,38,0,7,0,9,11,0,,
PP14,2,I,20121010T144900000,4,0,0,0,4,0,2829.162827533690,118,79,39,0,12,0,14,9,0,,
PP14,2,I,20121010T145000000,9,4,1,0,2,1,4820.692363506940,122,87,35,0,10,0,20,1,3,,
PP14,2,I,20121010T145100000,11,7,0,0,2,1,8145.837031808960,117,78,39,0,16,0,14,6,0,,
PP14,2,I,20121010T145200000,1,1,0,0,0,0,4807.202928939030,280,171,109,1,28,0,45,3,5,,
